ID,Type,Style,Name,OG Low,OG High,OG Plato Low,OG Plato High,FG Low,FG High,FG Plato Low,FG Plato High,Alcohol by Weight Low (%),Alcohol by Weight High (%),Volume Low (%),Volume High (%),Bitterness Low (IBU) ,Bitterness High (IBU) ,Color Low SRM,Color High SRM,Color Low EBC,Color High EBC,Color,Clarity,Perceived Malt Aroma & Flavor,Perceived Hop Aroma & Flavor,Perceived Bitterness,Fermentation Characteristics,Body,Additional notes
A7F68496-A5CF-4C75-86C2-342B0DB50373,Lager,North American Origin Lager Styles,American-Style India Pale Lager,1.05,1.065,12.4,15.9,1.008,1.016,2.1,4.1,4.4,5.6,5.6,7,30,70,3,6,6,12,Straw to gold,Hop haze is allowable. Chill haze should not be present,"Medium-low to medium, exhibiting bready, cracker-like or other attributes typical of pale malts",Medium to high with attributes typical of hops of any origin,"Medium to high, but not harsh","Fruity esters, DMS and diacetyl should not be present.",Medium-low to medium,This style of beer should exhibit the fresh character of hops.
98981E73-EF84-4A47-833B-F1EC6A634E22,Lager,North American Origin Lager Styles,American-Style Malt Liquor,1.05,1.06,12.4,14.7,1.004,1.01,1,2.6,5,6,6.3,7.6,12,23,2,6,4,12,Straw to gold,Appearance should be clear. Chill haze should not be present,Some malt sweetness is present,Not present,Very low,Fruity esters and complex alcohol aromas and ﬂavors are acceptable at low levels. Alcohol should not be solvent-like. Diacetyl should not be present.,Low to medium-low,"Beers of this style are varied in character. Some malt liquors are only slightly stronger than American lagers, while others approach bock strength."
E9C131A6-FDF1-48DC-88F2-01352E6190D0,Lager,North American Origin Lager Styles,American-Style Amber Lager,1.042,1.056,10.5,13.8,1.01,1.018,2.6,4.6,3.8,4.3,4.8,5.4,18,30,6,14,12,28,Gold to copper,Appearance should be clear. Chill haze should not be present,Low to medium-low caramel or toasted malt aromas and ﬂavors should be present,Very low to medium-high,Very low to medium-high,Fruity esters and diacetyl should not be present,Medium,
65DDA1C9-4B7E-449F-AE3C-9D0EEE61391C,Lager,North American Origin Lager Styles,American-Style Maerzen/Oktoberfest,1.05,1.06,12.4,14.7,1.012,1.02,3.1,5.1,4,4.7,5.1,6,20,30,4,15,8,30,Pale to reddish brown,Chill haze should not be present,"Sweet maltiness should be present, expressed as a light toasted character. Bready or biscuity malt aroma and ﬂavor is acceptable. Low level caramel attributes are acceptable.","Low to medium-low exhibiting herbal, grass-like, spicy, floral or citrus attributes",Medium-low to medium,Fruity esters and diacetyl should not be present,Medium,The American version of this classic German beer is distinguished by a more pronounced hop character.
5A18147B-35B6-4A8E-8D20-ED0B0D4E4681,Lager,North American Origin Lager Styles,American-Style Dark Lager,1.04,1.05,10,12.4,1.008,1.012,2.1,3.1,3.2,4.4,4.1,5.6,14,24,14,25,28,50,Light brown to very dark,Appearance should be clear. Chill haze should not be present,Low malt aroma and ﬂavor may include low levels of caramel,Very low to low,Very low to low and dissipates quickly.,"Carbonation is high. Fruity esters, DMS and diacetyl should not be present.",low,
E297D4D4-CB37-416C-9FF4-2264234AF80B,Lager,Other Origin Lager Styles,Baltic-Style Porter,1.072,1.092,17.5,22,1.016,1.022,4.1,5.6,6,7.4,7.6,9.3,35,40,,,,,Black,"Opaque. When clarity is perceivable, chill haze should not be present.","Malt sweetness is medium-low to medium-high. Distinctive malt aromas and flavors of caramelized sugars, dark sugars and licorice are present. Roast malt attributes may be present at low levels, but any bitterness or astringency should be in harmony with other flavor aspects.",Very low. Floral hop aroma can complement aromatics.,Low to medium-low,"Due to its alcoholic strength, there may be very low to low levels of complex alcohol aromas and ﬂavors and/or higher levels of fruitiness suggestive of berries, grapes and plums, but not banana. Fruity esters, DMS and diacetyl should not be present.",Medium to full,"Baltic Porter is brewed with lager yeast and fermented and lagered cold producing a smooth beer. A low level of oxidation, if harmonious with other flavor components, is acceptable."
D9644F48-4156-4E13-9E20-881F587DC10C,Lager,Other Origin Lager Styles,"Australasian, Latin American or Tropical-Style Light Lager",1.038,1.046,9.5,11.4,1.006,1.01,1.5,2.6,3.2,4,4.1,5.1,9,18,2,5,4,10,Straw to gold,Chill haze should not be present,Malt sweetness is absent,Not present to very low,Very low,"Sugar adjuncts are often used to lighten the body and ﬂavor, sometimes contributing to very low to low fruity esters such as apple or pear. Diacetyl should not be present.",Low,"Sugar, corn, rice, and other cereal grains or carbohydrates sources are used as adjuncts."
ACB0CC9F-45D2-47FD-98BA-3E374B57DB5C,Hybrid,Other Origin Lager Styles,International-Style Pilsener,1.044,1.05,11,12.4,1.008,1.01,2.1,2.6,3.6,4.2,4.6,5.3,17,30,3,4,6,8,Straw to pale,Appearance should be clear. Chill haze should not be present,Residual malt aroma and ﬂavor may be present at low levels,Low,Low to medium,Very low levels of DMS aroma and ﬂavor are acceptable. Fruity esters and diacetyl should not be present.,Low to medium,"These beers are often brewed with rice, corn, wheat, or other grains. Sugar adjuncts may also be used."
F3690A40-600B-422E-A1EB-22CBE7B1FCE9,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Session Beer,1.034,1.04,8.5,10,1.004,1.01,1,2.6,2.8,4,3.5,5,10,35,2,,4,,The color should mimic the classic style upon which the beer is based,Appearance may vary from brilliant to hazy to cloudy and should mimic the classic style upon which the beer is based,"Malt attributes should mimic the classic style upon which the beer is based, but at lower overall intensity due to lower original gravity.","Hop attributes should mimic the classic style upon which the beer is based, but at lower overall intensity in order to maintain the balance typical of that style.","Should mimic the classic style upon which the beer is based, but at lower overall intensity in order to maintain the balance typical of that style.",Varies with underlying style,Varies with underlying style,"This category includes beers of any style that 1) are at or below 5.0% abv (4.0% abw), and 2) have an original gravity and alcohol content below the range of the classic style as defined in these guidelines. These beers exhibit lower original gravity and alcohol content than the classic style. Drinkability is key to a successful session beer. Beers at or below 5.0% abv (4% abw) that adhere to the specifications of a classic style are not categorized as Session Beers. For example, low gravity beers such as Belgian-Style Table Beers or English-Style Mild Ales should be categorized within their appropriate categories. Drinkability is key to a successful session beer."
A8D64821-97C6-4AB1-A6C3-23DF1F253BC0,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Session India Pale Ale,1.038,1.052,9.5,12.9,1.008,1.014,2,4.6,3,4,3.7,5,40,55,3,12,6,24,Straw to copper,Chill haze is acceptable at low temperatures. Hop haze is allowable at any temperature.,A low to medium maltiness should be present in aroma and ﬂavor.,Hop aroma and ﬂavor are medium to high and can display qualities from a wide variety of hops from all over the world. Overall hop character is assertive.,Medium to high,Fruity esters are low to medium. Diacetyl should not be present.,Low to medium,Beers exceeding 5.0% abv are not considered Session India Pale Ales. Beers under 5.0% abv (4.0% abw) which meet the criteria for another classic or traditional style category are not considered Session India Pale Ales.
FFAFE3FC-5D86-4363-8B20-E4094B0A9CAC,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,American-Style Cream Ale,1.044,1.052,11,12.9,1.004,1.01,1,2.6,3.4,4.5,4.3,5.7,10,22,2,5,4,10,Straw to gold,Chill haze should be very low or not be present,The dominant flavor is of pale malt sweetness at medium-low to medium levels. Caramel malt attributes should be absent. Attributes typical of corn or other adjuncts may be present at low levels.,Hop aroma and ﬂavor is very low to low or may be absent,Very low to low,Low level fruity esters may be present. Sulfur and DMS are usually absent but may be present at extremely low levels. Diacetyl should not be present.,Low,These crisp and refreshing beers are fermented warm with ale or lager yeast and lagered cold
D9EDF803-328C-41EA-AD14-CA39ACA14367,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,California Common Beer,1.045,1.056,11.2,13.8,1.01,1.018,2.6,4.6,3.6,4.5,4.6,5.7,35,45,8,15,16,30,Light amber to medium amber,Appearance should be clear. Chill haze should not be present,Medium level toasted and/or caramel malt attributes are present.,Low to medium-low,Medium to medium-high,Fruity esters are low to medium-low. Diacetyl should be absent.,Medium,California Common beers are brewed with lager yeasts but fermented at warm temperatures like ales
2D6F0124-47BA-474F-917A-DCC27FAB35BC,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,American-Style Wheat Beer,1.036,1.056,9,13.8,1.004,1.016,1,4.1,2.8,4.4,3.5,5.6,10,35,2,10,4,20,Straw to dark brown,Clear to cloudy,"Low to medium-low level pale malt attributes are present in paler versions. Medium-low to medium-high malt attributes such as cocoa, chocolate, caramel, toffee or biscuit may be present in darker versions. Roast malt astringency is acceptable in darker versions when balanced with malt sweetness.",Low to medium,Low to medium. Versions served with yeast may exhibit somewhat higher perceived bitterness.,"Low to medium fruity esters are present. Diacetyl and phenolic, clove-like attributes should not be present. Low to medium yeast character is present in versions served with yeast, in harmony with malt and hop attributes and not sharp.",Very low to medium. Versions served with yeast may exhibit a full mouthfeel.,
85352988-618B-48E9-B06E-E07C4D432F30,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Kellerbier or Zwickelbier,,,,,,,,,,,,,,,,,,,Varies depending on the underlying European origin lager or ale style,Can be slightly hazy to moderately cloudy. A small amount of yeast haze is acceptable and traditional. These beers must be unﬁltered but may become clear with age. May exhibit poor head retention.,Varies depending on the underlying style,Varies depending on underlying style. Low level attributes typical of late or dry hopping may be present in some versions.,Varies depending on underlying style,"Low levels of sulfur and acetaldehyde or other volatiles normally scrubbed during fermentation, if present, can enhance the flavor of these beers. Low fruity esters may be present and may vary slightly from the underlying style due to age and the presence of yeast. Diacetyl is usually absent in these beers but may be present at low levels in keller versions of beer styles which can contain diacetyl when fully aged, such as Bohemian-Style Lager.",Varies depending on underlying style,"Kellerbier or Zwickelbiers are unﬁltered versions of lager or ale styles of European origin. These can include traditional Helles, Dunkel, Dortmunder, Vienna, Rotbier, Bohemian, Koelsch, Alt, as well as less common traditional or contemporary European-origin lager and ale styles. Kellerbiers have carbonation ranging from low to normal. These unﬁltered beers are packaged and served with very low to moderate amounts of yeast. Contemporary versions may be ﬁltered and dosed with yeast during packaging."
39D89EDB-3809-47B4-A088-56FD1845BA9B,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,American-Style Fruit Beer,1.03,1.11,7.6,25.9,1.006,1.03,1.5,7.6,2,9.5,2.5,12,5,70,5,50,10,100,Can range from pale to very dark depending on the underlying style and is often influenced by the color of added fruit,Clear or hazy is acceptable,Not present to medium-low,Not present to medium-low,In balance with fruit character and usually at very low to medium levels,"American-Style Fruit Beers are fermented with traditional German, British or American ale or lager yeast. Beers fermented with Belgian-style, German-style Hefeweizen or other South German wheat beer or Berliner-style Weisse yeasts should be categorized elsewhere. Fruit beers exhibiting sourness should be categorized elsewhere. Attributes typical of wild fermentation should not be present.",Varies with style,"Fruit aromas, ranging from subtle to intense, should be present and should not be overpowered by hop aromas. Fruit or fruit extracts, used as an adjunct in either the mash, kettle, primary or secondary fermentation, provide harmonious fruit character ranging from subtle to intense. Within the framework of these guidelines, fruit beers fermented with Belgian yeast (Wit, Abbey, Farmhouse, Saison and/or Brettanomyces) should be categorized as Belgian-Style Fruit Beers, or possibly as fruited Brett Beers. Some beers may fit into this category if they contain fruity adjuncts but no actual fruit. As an example, a juniper berry-ﬂavored beer with notable juniper berry fruity ﬂavor and/or aroma could be categorized as a Fruit Beer, whereas a beer in which the juniper berry character is more herbal or spicy should be categorized as an Herb and Spice Beer. Fruit Beers brewed with wheat should be categorized as Fruit Wheat Beers. Fruit Beers brewed with unusual fermentable(s), but no wheat, should be categorized as Fruit Beers. Within the framework of these guidelines, coconut is deﬁned as a vegetable, and beers containing coconut should be categorized as Field Beers."
F1789F68-5AD2-4466-9A9B-955F0C164680,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Fruit Wheat Beer,1.03,1.11,7.6,25.9,1.006,1.03,1.5,7.6,2,9.5,2.5,12,10,35,2,10,2,20,"Generally straw to light amber, and often influenced by the color of added fruit.","Chill haze is acceptable. These beers may be served with or without yeast. When served with yeast, appearance is hazy to very cloudy.",Low to medium-low,Low to medium,Low to medium,"These beers can be fermented with either ale or lager yeast depending on the underlying wheat beer style. Low fruity esters are typical. Diacetyl should not be present. In versions served with yeast, yeasty aroma and ﬂavor should be low to medium.",Low to medium,"The grist should include at least 30 percent malted wheat. Fruit or fruit extracts contribute aroma and ﬂavor expressing true fruit complexity. Versions served with yeast should demonstrate a full yeasty mouthfeel. Fruited examples of wheat beer styles that are not commonly brewed with fruit and do not exhibit attributes of wood aging should be categorized as Fruit Wheat Beers. These could include fruited versions of various wheat beer styles of European origin such as Weizens, Adambier or Grodziskie. Fruited wheat beers that exhibit sourness fall within various fruited sour beer categories. Such beers could deviate from parameters shown for those styles but should be suggestive of the underlying classic beer style with fruit added. Fruited versions of Berliner Weisse or Contemporary Gose fall within those categories as they are commonly brewed with fruit. Within the framework of these guidelines, coconut is deﬁned as a vegetable, and beers containing coconut should be entered as Field Beers."
FE7BC195-6149-477C-AD8D-9D6E7FE77871,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Belgian-Style Fruit Beer,1.03,1.11,7.6,25.9,1.006,1.03,1.5,7.6,2,9.5,2.5,12,5,70,5,50,10,100,"Can range from pale to dark depending on underlying Belgian style, and is often influenced by the color of added fruit",Clear to hazy beer is acceptable,Can vary from not perceived to medium-high,Low to high,Varies with underlying Belgian style,"Acidic bacterial fermentation attributes may be absent or may be present; if present, such attributes contribute to acidity and enhance fruity balance.",Varies with style,"Fruit aromas, ranging from subtle to intense, should be present and should not be overpowered by hop aromas. Belgian-Style Fruit Beers are fermented with traditional Belgian yeast, (Wit, Abbey, Farmhouse, etc.). Within the framework of these guidelines, coconut is deﬁned as a vegetable, and beers containing coconut should be categorized as Field Beers. Fruit or fruit extracts, used as adjuncts in either the mash, kettle, primary or secondary fermentation, provide harmonious fruit character ranging from subtle to intense. Classifying these beers can be complex. Wood vessels may be used for fermentation and aging, but wood-derived aromas and ﬂavors such as vanillin should not be present. Versions exhibiting attributes derived from wood or liquids previously aged in wood should be categorized in other Wood-Aged Beer categories. Fruited Belgian-style beers which exhibit Brettanomyces may be categorized in this style, when no other category exists for such beers. However, a fruited Saison exhibiting Brett character should be categorized as a Specialty Saison. A fruited version of a Brett Beer is categorized as Fruited Brett Beer when such a Brett-containing beer is not based on an existing underlying Belgian beer style. A Lambic-Style fruit beer should be categorized as a Belgian-Style Fruit Lambic. Fruited Belgian-Style beers brewed with additional adjuncts could fall in this category or perhaps as Experimental Beers. Fruit beers fermented with German, British or American ale or lager yeast should be categorized as American-Style Fruit Beers or as Fruit Wheat Beers."
E09EFD3F-F9FC-4A1D-B312-5779C45791DB,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Field Beer,1.03,1.11,7.6,25.9,1.006,1.03,1.5,7.6,2,10.5,2.5,13.3,5,70,5,50,10,100,Can range from pale to very dark depending on the underlying style and is often influenced by the color of added fruit,Clear to hazy is acceptable,Very low to medium-high,Very low to medium-high,Very low to medium-high. Vegetable character should not be muted by hop character.,Varies with underlying style,Varies with underlying style,"Vegetable aromas, ranging from subtle to intense, should be present, and should not be overpowered by hop aromas. Field Beers are any beers incorporating vegetables as ﬂavor or carbohydrate adjuncts in either the mash, kettle, primary or secondary fermentation. The vegetable character should be in harmony with other attributes and can range from subtle to intense. Within the framework of these guidelines, coconut is deﬁned as a vegetable, and beers containing coconut should be entered as Field Beers. All beers containing chili peppers should be categorized as Chili Beers. Beers containing nuts should be categorized as Field Beers."
7A2AA76A-0B11-4FA1-A68F-FAD55C9AB441,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Pumpkin Spice Beer,1.03,1.11,7.6,25.9,1.006,1.03,1.5,7.6,2,9.5,2.5,12,5,35,5,50,10,100,Can vary from pale to very dark depending on the underlying style,Clear to hazy is acceptable,Can vary from low to medium-high depending on the underlying style,"None to medium and should not overpower spice, pumpkin or squash, if present, or overall balance of aromas and flavors.",Low to medium-low,Typical of underlying beer style,Varies with underlying style,"These are any beers using pumpkins (Cucurbita pepo) or winter squash as an adjunct in either the mash, kettle, primary or secondary fermentation. Pumpkin or squash may not be present or may range from subtle to intense. They are spiced with other ingredients whose character should be present and in balance. While cinnamon, allspice, clove and nutmeg are common spices added to American-type pumpkin beers, other spices may be used. For example, a brewer could replicate a Wit-Pumpkin spiced beer by using orange peel and coriander."
F437AD1D-6C75-4738-8FD9-9C57C62DCA51,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Pumpkin/Squash Beer,1.03,1.11,7.6,25.9,1.006,1.03,1.5,7.6,2,9.5,2.5,12,5,35,5,50,10,100,Can range from pale to very dark depending on the underlying style,Clear to hazy is acceptable,Can vary from low to medium-high depending on the underlying style,None to medium,Low to medium-low,Typical of underlying beer style,Varies with underlying style,"Pumpkin/Squash beers are any beers incorporating pumpkins (Cucurbita pepo) or winter squash as an adjunct in either the mash, kettle, primary or secondary fermentation. Pumpkin or squash aromas and flavors, ranging from subtle to intense, should be present. These beers are not spiced, but may have ﬂavors associated with other beer styles such as smoked beer, fruit beer, sour beer, etc. Spice aromas and ﬂavors should be absent. Versions exhibiting spice aromas and/or ﬂavors should be categorized as Pumpkin Spice Beers or as other spice beer or possibly as experimental beer styles."
D1B27B66-8A95-4D65-9BBF-5A172C1F9684,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Chocolate or Cocoa Beer,,,,,,,,,,,,,,,,,,,Can range from pale to very dark depending on the underlying style,Clear to hazy is acceptable,Medium-low to medium-high malt sweetness balanced with cocoa ﬂavors and aromas,Hop aroma is not present to very low. Hop ﬂavor may be lower than is designated for underlying style allowing chocolate to contribute to the ﬂavor proﬁle without becoming excessively bitter.,Very low to medium-low,"Typical of underlying beer style. Attributes derived from chocolate or cocoa should be apparent in all such beers, ranging from subtle to intense, and in harmony with the overall flavor profile of the beer.",Varies with underlying style,"Chocolate Beers are any beers incorporating dark chocolate or cocoa in any form. Beers made with white chocolate do not typify this category; however, beers which exhibit attributes typical of white chocolate could be categorized as chocolate beer."
EFE1DADA-A91D-47EA-BC4E-005E2B1D6F93,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Coffee Beer,,,,,,,,,,,,,,,,,,,Pale to black depending on the underlying style,Clear to hazy is acceptable,Medium-low to medium malt sweetness provides balance with coffee ﬂavor and aroma,Low to high depending on the underlying style,Varies with underlying style,Typical of underlying style,Reﬂective of the underlying beer style,"Coffee beers incorporate coffee in any form. Coffee character should be apparent as the defining attribute of this category, ranging from subtle to intense, and should be in harmony with other attributes of the underlying beer. Other flavors arising from the use of flavored coffee may also be present."
93719334-D554-4DC6-B9FC-03786CC5DE56,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Chili Pepper Beer,1.03,1.11,7.6,25.9,1.006,1.03,1.5,7.6,2,10.5,2.5,13.3,5,70,5,50,10,100,Can range from pale to very dark depending on the underlying style,Clear or hazy is acceptable,Can vary from very low to medium-high depending on the underlying style,Very low to very high,Very low to medium-high,"Chili pepper aroma and ﬂavor attributes should be harmonious with the underlying beer style. Chili pepper character may be expressed as vegetal, spicy and/or hot on the palate.",Representative of underlying style,"Chili Beers are any beers using chili peppers for ﬂavor, aroma and/or heat. Chili character can range from subtle to intense. Chili pepper aroma may or may not be present. Within the framework of these guidelines, all beers containing chili peppers should be categorized as Chili Beers. Beers made with chili peppers which represent more than one style, such as chili beers with chocolate, should be categorized as Chili Beers."
8AE7FDA4-56D7-464B-8FEB-8FA3E0E08A57,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Herb and Spice Beer,1.03,1.11,7.6,25.9,1.006,1.03,1.5,7.6,2,9.5,2.5,12,5,40,5,50,10,100,Varies depending on underlying style,Clear to hazy is acceptable,Varies depending on intention of brewer,Not essential but may be present and may be more assertive than herb-spice character,Very low to medium-low. Reduced hop bitterness tends to accentuate herb/spice character.,Aromas and ﬂavors of individual spices may not always be identiﬁable,Varies with underlying style,"Herb and Spice beers are any beers using herbs or spices derived from roots, seeds, fruits, vegetables, ﬂowers, etc. Herb and/or spice character can range from subtle to intense. Classifying these beers can be complex. Beers which exhibit herbal and/or spicy character are considered Herb and Spice Beers. Beers brewed with chili peppers are categorized as Chili Pepper Beers. Beers brewed with pumpkin in which herb and spice character dominates should be categorized as Pumpkin Spice Beers."
F564819A-2E4F-411B-A0A2-616952245F43,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Specialty Beer,1.03,1.14,7.6,32.1,1.006,1.03,1.5,7.6,2,20,2.5,25,1,100,1,100,2,200,Very light to black depending on the underlying style,Clear to hazy is acceptable,Varies depending on intention of brewer,Very low to very high,Very low to very high,"Specialty Beers are brewed with atypical fermentable sugars, grains and/or starches which contribute to alcohol content. The distinctive attributes of these special ingredients should be present in the aroma, ﬂavor and overall balance of the beer. Examples could include maple syrup, agave, potatoes, wild rice or any other sources of carbohydrate not commonly used in modern beer styles. Beers containing wheat are categorized in one of several wheat beer styles. The use of rice or corn would not normally be considered unusual since these adjuncts are commonly used in beer production. However, beers made with rice or corn varieties which imbue highly distinctive flavor attributes might be categorized as Specialty Beers.",Varies with underlying style,"Classifying these beers can be complex. Within the framework of these guidelines, nuts generally impart much more ﬂavor than fermentables, and beers containing nuts are categorized as Field Beers. Likewise, within the framework of these guidelines, coconut is deﬁned as a vegetable and beers containing coconut are categorized as Field Beers. Beers brewed with honey are categorized as Specialty Honey Beers. Beers brewed with roots, seeds, ﬂowers etc. which exhibit herbal and/or spicy characters are categorized as Herb and Spice Beers. While beers brewed with fruits or vegetables may derive fermentable carbohydrate from those sources, they are most appropriately categorized within various Fruit Beer or Field Beer categories. Spiced or fruited versions of beers made with unusual fermentables are categorized as Experimental Beers as they represent a combination of multiple categories."
80FF6188-76A0-4CD5-B126-406F438E1DC3,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Specialty Honey Beer,1.03,1.11,7.6,25.9,1.006,1.03,1.5,7.6,2,9.5,2.5,12,1,100,1,100,2,200,Very light to black depending on underlying style,Clear to hazy is acceptable,Varies depending on intention of brewer,Very low to very high,Very low to very high,Honey Beers may be brewed to a traditional style or may be experimental. Honey Beers incorporate honey as a fermentable sugar in addition to malted barley. Honey character should be present in aroma and ﬂavor but should not be overpowering.,Varies with underlying style,
0F751E2E-9625-4DC6-BBCE-FF1FFD1D4FA6,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Rye Beer,,,,,,,,,,,,,,,,,,,"A wide range of color is acceptable. Lighter versions are straw to copper, while darker versions are dark amber to dark brown.","Chill haze is acceptable in versions packaged and served without yeast. In versions served with yeast, appearance may range from hazy to very cloudy.","In darker versions, malt aromas and ﬂavors can optionally include low roasted malt character expressed as cocoa/chocolate or caramel. Aromatic toffee, caramel, or biscuit character may also be present. Low level roastiness, graininess, or tannin astringency is acceptable when balanced with low to medium malt sweetness.",Low to medium-high,Low to medium,Low levels of spicy and fruity ester aromas are typical. Yeast-derived aroma and flavor attributes such as clove-like or other phenolics may be present when consistent with underlying beer style. These beers can be fermented with either ale or lager yeast. Diacetyl should not be present. Low to medium yeast aroma may be present in versions packaged with yeast.,Low to medium. Rye can impart textural qualities ranging from dry and crisp to smooth and velvety.,The grist should include sufﬁcient rye so that rye character is evident in the beer. Rye character is often described as spicy and/or black pepper-like and/or earthy. Beers brewed with rye that do not exhibit rye character should be categorized in other beer styles. Versions served with yeast should possess a full yeasty mouthfeel.
206CAAA9-CCB4-4313-B960-00990EAC3B20,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Brett Beer,,,,,,,,,,,,,,,,,,,Any color is acceptable. Beer color may be influenced by the color of added fruits or other ingredients.,Chill haze and/or haze from yeast is allowable at low to medium levels at any temperature,"In darker versions, roasted malt, caramel and chocolate aromas and ﬂavors are present at low levels.",Low to high,Low to high,"Medium to high fruity esters are present. Acidity resulting from Brettanomyces fermentation results in a complex flavor profile. Brettanomyces character, at low to high levels, should be present and expressed as horsey, goaty, leathery, phenolic, fruity and/or acidic aromas and flavors. Brettanomyces character may or may not be dominant. Acidity from Brettanomyces should be low to medium-low. Cultured yeast strains may be used in the fermentation. Beers fermented with Brettanomyces that do not exhibit attributes typical of Brettanomyces fermentation are categorized elsewhere. Beers in this style should not incorporate bacteria or exhibit a bacteria-derived flavor profile. Diacetyl and DMS should not be present.",Low to high,"Fruited versions will exhibit fruit ﬂavors in balance with other elements. Wood vessels may be used for fermentation and aging, but wood- derived ﬂavors and aromas such as vanillin should not be present. Residual ﬂavors and aromas originating from liquids previously aged in a barrel (bourbon, sherry, etc.) should not be present. Versions exhibiting attributes derived from wood or liquids previously aged in wood are categorized in Wood-Aged Beer categories. Sour wood- and barrel-aged versions are categorized in Wood-Aged Sour Beer categories. Entries exhibiting additional sensory attributes characteristic arising from microbes other than Brett are categorized as Mixed Culture Brett Beer."
DAFA0B38-2300-44FF-8BD6-E338F1970194,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Mixed-Culture Brett Beer,,,,,,,,,,,,,,,,,,,Any color is acceptable. Beer color may be influenced by the color of added fruits or other ingredients.,"Chill haze, bacteria and yeast-induced haze is allowable at low to medium levels at any temperature.","In darker versions, roasted malt, caramel and chocolate aromas and ﬂavors are present at low levels.",Low to high,Low to high,"Medium to high fruity esters are present. Acidity resulting from fermentation with Brettanomyces and/or bacteria results in a complex flavor profile. Brettanomyces character should be present and expressed as horsey, goaty, leathery, phenolic, fruity and/or acidic aromas and flavors. Cultured yeast may be used in the fermentation. Bacteria should be incorporated and in evidence. Bacteria will contribute acidity which may or may not dominate the flavor profile. Diacetyl and DMS should not be present.",Low to high,"Fruited versions will exhibit fruit ﬂavors in balance with other elements. Wood vessels may be used for fermentation and aging, but wood-derived aromas and ﬂavors such as vanillin should not be present. Versions exhibiting attributes derived from wood or liquids previously aged in wood are categorized in Wood-Aged Beer categories. Sour wood- and barrel-aged versions are categorized in Wood-Aged Sour Beer categories."
1E1E8202-1698-41F5-9C53-510E1A6D69F8,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Ginjo Beer or Sake-Yeast Beer,1.04,1.09,10,21.6,1.008,1.02,2.1,5,3.4,8.2,4.3,10.2,12,35,4,20,8,40,Pale to dark brown,Slight chill haze is acceptable,Very low to medium,Low to medium and in harmony with sake-like character,Low to medium and in harmony with sake-like character,"These beers are brewed with sake yeast or sake (koji) enzymes. The unique byproducts of sake yeast and/or koji enzymes should be distinctive and in harmony with other elements. Sake character may best be described as having mild fruitiness and mild earthiness, with mushroom and/or an umami protein-like character. A high amount of alcohol may be evident.",Varies depending on original gravity. Mouthfeel also varies.,High carbonation should be present.
9546BE54-8D0D-43EB-B7DC-4836947349A6,Hybrid,All Origin Hybrid/Mixed Lagers or Ale,Fresh Hop Beer,,,,,,,,,,,,,,,,,,,Varies with underlying style,Chill haze is acceptable at low temperatures. Hop haze is allowable at any temperature.,Varies with underlying style,"Fresh hop aroma and ﬂavor is prominent exhibiting green grass-like, fresh mown hay/grass or other fresh hop attributes.",Varies with underlying style,Fruity esters may present at levels consistent with the underlying beer style being made with fresh hops,Varies with underlying style,"These ales or lagers are brewed with freshly harvested hops. Such hops might be undried fresh or frozen cones or ground material, or, freshly kilned dried cones or pellets. These beers are typically consumed while fresh to highlight bright fresh hop attributes. Aging these beers will typically modify and reduce fresh-hop characters resulting in unique flavor outcomes."
